Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9
Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9
5.8107715231177985e-05,5.69e-07,5.69e-07,5.69e-07,5.69e-07,5.69e-07,6.841267249247961e-05,3.047175994479001e-05,1.6260214296534277e-05,3.867697023412264e-06
5.69e-07,8.148796818119146e-05,0.000239308746475088,0.0005733518371857406,5.69e-07,0.000822509734148796,5.69e-07,5.69e-07,5.69e-07,5.69e-07
1.2120792794945824e-05,0.00034560082253370944,0.0003823249492154201,5.69e-07,5.69e-07,5.69e-07,0.0006042156493270206,5.69e-07,0.0002085712293935725,5.69e-07
2.6260203348236764e-05,5.0576955112808665e-05,5.69e-07,8.306233047122498e-05,2.0032000649899114e-05,5.69e-07,5.69e-07,7.462796279712954e-05,5.69e-07,5.69e-07
5.69e-07,3.574312134146769e-05,5.69e-07,5.69e-07,3.587508369099813e-05,5.69e-07,3.1998246827132756e-05,5.69e-07,3.334621122118595e-05,3.694346030662498e-05
0.0008064334480140785,5.69e-07,5.69e-07,3.2274806753494585e-05,5.69e-07,0.0012019789335329138,5.69e-07,5.69e-07,0.00027196346032457025,9.333305514095102e-05
5.69e-07,0.0003193513475978905,5.69e-07,0.0002348942805624268,5.69e-07,0.00018495262288648748,5.69e-07,0.0006258049083919372,5.69e-07,0.00013543168598597146
0.0002011729529009656,0.0006257589470851422,5.69e-07,0.0003528833947738991,5.69e-07,0.0001412379975801748,0.0007025017743041215,5.69e-07,5.69e-07,5.69e-07
0.0009177473467229137,0.00013228162643018842,5.69e-07,5.69e-07,5.69e-07,5.69e-07,0.0005951460150230692,5.69e-07,0.0005664643351161447,3.989890274933821e-06
5.5758162517602026e-06,5.69e-07,3.065906021626387e-05,5.69e-07,5.63914291299615e-05,5.69e-07,5.69e-07,4.024516356820922e-05,4.891158562110462e-05,5.69e-07
5.69e-07,6.976256179437479e-05,0.0002754535191241467,0.00032707367355299776,0.0008060676010976116,5.69e-07,0.0001480968167429576,5.69e-07,5.69e-07,5.69e-07
5.69e-07,0.0007799967967688164,2.6951315826511028e-05,9.49698116531413e-05,5.69e-07,0.00025221239925036696,5.69e-07,5.69e-07,0.0007054887506836224,5.69e-07
5.69e-07,0.0004980354315193489,3.5198950275960545e-05,0.00011007488388335888,0.00015949647951951998,0.0003678899203681641,0.0002015394100920455,5.69e-07,5.69e-07,5.69e-07
5.69e-07,5.69e-07,5.69e-07,5.69e-07,0.0008724921149411016,0.00014207621611822115,5.69e-07,5.69e-07,0.0005850922493353083,5.69e-07
5.69e-07,5.69e-07,5.69e-07,0.000543179434395906,5.69e-07,0.0003500692659644892,8.805467558622331e-05,5.69e-07,0.0010758212491266256,5.69e-07
