Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9
Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9
1.207669953152209e-06,2.1946822253364852e-06,1.2177374199190097e-06,3.098467324633484e-06,1.4611483373743093e-06,2.597654521188175e-06,1.057252039164036e-06,6.706055e-07,8.19759011580698e-07,2.484823415420928e-06
1.1571732721314495e-06,1.9881293568082107e-06,1.2349676145699038e-06,7.644072301662971e-07,2.8233348223413467e-06,3.169003e-06,2.0056590490008446e-06,6.706055e-07,1.8885466030114355e-06,2.8225537665315404e-06
1.258463750425177e-06,7.98482772558391e-07,1.0315081107513267e-06,1.3647851495810035e-06,7.118870925617349e-07,8.176606067243962e-07,1.1951174764154988e-06,1.0431091400503823e-06,1.0386613790263517e-06,6.999065717592569e-07
6.706055e-07,1.7479138193045427e-06,1.1345743086679938e-06,6.706055e-07,3.169003e-06,1.395766956566182e-06,2.988843638924728e-06,2.1245114336786767e-06,6.706055e-07,2.5438552379159997e-06
1.223048981621762e-06,1.7480760285537606e-06,1.1136171132258695e-06,2.9987659687236556e-06,6.706055e-07,3.169003e-06,1.0190809269713697e-06,6.706055e-07,1.389707234015683e-06,1.6627656971739793e-06
9.071948680940432e-07,1.1618921938552722e-06,1.0328100544596273e-06,1.0313966924321959e-06,1.049777528165529e-06,9.387676360944349e-07,1.281596314680252e-06,7.029705216740181e-07,1.2347570182914661e-06,1.0032826591360465e-06
3.1258202586776304e-06,2.3849839218061853e-06,2.0721395829116317e-06,2.735049270197831e-06,2.83327589054825e-06,6.706055e-07,6.706055e-07,7.589008586317477e-07,2.3359059839220256e-06,2.6713094328823865e-06
9.950420671753689e-07,8.672842528704822e-07,1.173036147882706e-06,1.0855695604848617e-06,1.350876036629291e-06,6.899344339445891e-07,1.3229167894385368e-06,6.707528050723421e-07,7.479920092898972e-07,9.217751298582527e-07
1.5124223654773076e-06,2.1290992015216474e-06,1.4896212649869333e-06,1.1279944995210374e-06,6.706055e-07,9.98714284793627e-07,2.938641730078853e-06,1.4346864023324757e-06,3.169003e-06,6.706055e-07
3.169003e-06,3.169003e-06,1.33626780587546e-06,6.706055e-07,6.706055e-07,6.706055e-07,3.169003e-06,3.169003e-06,3.0348909011657e-06,6.706055e-07
2.401742990377441e-06,3.0110531247086354e-06,1.9075949945289056e-06,2.529392614716259e-06,6.706055e-07,3.169003e-06,3.169003e-06,3.169003e-06,1.0328737410430841e-06,6.706055e-07
2.660755766642357e-06,2.265678087103554e-06,3.169003e-06,1.627091591634473e-06,1.8407251632422736e-06,2.105308507424699e-06,2.962118604558877e-06,3.169003e-06,6.706055e-07,6.706055e-07
